var	-5	-4	-3	-2	-1	0	1	2	3	4	5
Variant_012013	2.0	3.0	1.0		10.0	51.0		1.0	1.0	1.0	5.0
Variant_012014	1.0		1.0		1.0	9.0					2.0
Variant_012015		2.0			7.0	8.0		3.0	1.0		6.0
Variant_012016	1.0	1.0	1.0		4.0	9.0	1.0	2.0		2.0	
Variant_012017	1.0	3.0	2.0		6.0	40.0		6.0		2.0	2.0
Variant_012018	1.0	1.0			2.0	48.0		1.0			
Variant_012019			3.0	1.0	5.0	28.0		1.0		2.0	
Variant_012020	3.0		1.0		4.0	34.0	2.0		1.0	1.0	
Variant_012021	1.0	1.0	1.0	1.0	5.0	41.0	2.0	8.0	1.0	1.0	1.0
Variant_012022	2.0	1.0	2.0	2.0	5.0	35.0		1.0		1.0	
Variant_012023		1.0	2.0	1.0	4.0	21.0	4.0	1.0			2.0
Variant_012024		1.0			1.0	11.0					
Variant_012025	3.0	2.0	3.0	3.0	4.0	33.0	1.0		2.0	3.0	8.0
Variant_012026		1.0			1.0	13.0					2.0
Variant_012027	1.0	1.0	1.0		6.0	19.0	4.0	1.0	1.0	2.0	4.0
Variant_012028		1.0	1.0	1.0	4.0	3.0	2.0	1.0			1.0
Variant_012029	1.0	1.0	2.0		4.0	9.0	2.0	1.0		4.0	4.0
Variant_012030					1.0	8.0					1.0
Variant_012031	1.0				2.0	4.0				1.0	2.0
Variant_012032	1.0					3.0	1.0	1.0			
Variant_012033	3.0	4.0	5.0	6.0	32.0	254.0	1.0	7.0	1.0	1.0	1.0
Variant_012034	1.0	1.0	3.0	3.0	34.0	165.0	2.0				1.0
Variant_012035	2.0		1.0		11.0	97.0	12.0	1.0		3.0	1.0
Variant_012036		1.0		2.0	32.0	109.0	8.0	7.0		2.0	2.0
Variant_012037	1.0	2.0	11.0	2.0	27.0	107.0	1.0			1.0	3.0
Variant_012038	1.0	2.0	1.0	1.0	13.0	18.0		1.0			
Variant_012039		1.0	1.0		4.0	46.0	7.0	1.0		1.0	1.0
Variant_012040	1.0	1.0	1.0	2.0	3.0	30.0	5.0	3.0		1.0	
Variant_012041	2.0	2.0	3.0	1.0	15.0	90.0	1.0	2.0	3.0	3.0	1.0
Variant_012042				1.0	6.0	32.0	2.0		2.0		
Variant_012043	3.0				7.0	68.0	2.0	2.0			
Variant_012044				2.0	1.0	41.0	1.0	1.0			
Variant_012045		2.0	2.0	2.0	5.0	22.0	1.0	1.0	1.0	2.0	4.0
Variant_012046		2.0			6.0	11.0	1.0			1.0	
Variant_012047			2.0	2.0	4.0	18.0	3.0	4.0	1.0		2.0
Variant_012048			2.0		2.0	13.0	1.0	2.0	1.0	1.0	
Variant_012049		1.0	1.0	2.0	12.0	124.0	2.0	1.0	1.0	2.0	2.0
Variant_012050	1.0				5.0	54.0	1.0	1.0		1.0	1.0
Variant_012051	1.0	1.0	1.0	2.0	7.0	46.0	12.0	1.0			1.0
Variant_012052		2.0	1.0	3.0	4.0	48.0	12.0	4.0		1.0	1.0
Variant_012053	2.0	2.0	1.0	2.0	8.0	26.0		9.0	2.0	1.0	3.0
Variant_012054			1.0		1.0	13.0		1.0		1.0	1.0
Variant_012055		1.0			4.0	13.0	1.0	4.0		1.0	2.0
Variant_012056					4.0	11.0	1.0			3.0	4.0
Variant_012057	2.0		2.0	1.0	8.0	36.0		1.0			3.0
Variant_012058	1.0		2.0	1.0		22.0				1.0	2.0
Variant_012059		1.0	1.0		3.0	26.0				3.0	
Variant_012060			4.0	1.0	4.0	19.0	3.0			1.0	
Variant_012061			2.0		4.0	17.0		3.0		1.0	3.0
Variant_012062			1.0			3.0		1.0	1.0		
Variant_012063	1.0	1.0		1.0	1.0	2.0	1.0			2.0	3.0
Variant_012064					1.0	2.0				3.0	1.0
Variant_012065	1.0	1.0	1.0	1.0	8.0	166.0	1.0	1.0	1.0		1.0
Variant_012066			1.0	1.0	13.0	97.0	2.0			1.0	
Variant_012067		2.0	4.0	1.0	3.0	65.0	2.0	2.0		1.0	
Variant_012068		4.0	1.0	2.0	7.0	70.0	9.0	1.0		1.0	
Variant_012069	1.0	1.0		1.0	10.0	37.0	1.0	2.0			3.0
Variant_012070		1.0			8.0	14.0		2.0		1.0	1.0
Variant_012071	2.0	3.0	1.0		3.0	26.0	2.0				1.0
Variant_012072			1.0		4.0	15.0	1.0			1.0	
Variant_012073			1.0	1.0	7.0	62.0		1.0		1.0	1.0
Variant_012074					3.0	9.0			1.0		2.0
Variant_012075		1.0			2.0	26.0	2.0	1.0			
Variant_012076					1.0	14.0	1.0				
Variant_012077		2.0	2.0	1.0	3.0	8.0		2.0	2.0	3.0	6.0
Variant_012078			1.0		1.0	2.0				1.0	1.0
Variant_012079		1.0		1.0	6.0	6.0					
Variant_012080				1.0	1.0	3.0					1.0
Variant_012081	2.0	1.0	1.0		8.0	74.0		2.0	1.0	1.0	1.0
Variant_012082			3.0		2.0	35.0					
Variant_012083	1.0			1.0	7.0	28.0	2.0	1.0			
Variant_012084						19.0					
Variant_012085		2.0	3.0	1.0	4.0	9.0			1.0		3.0
Variant_012086					2.0	4.0					1.0
Variant_012087	1.0			1.0	2.0	5.0	1.0	2.0		1.0	5.0
Variant_012088		1.0			1.0	3.0	2.0				
Variant_012089	2.0	2.0	5.0		7.0	13.0					3.0
Variant_012090	1.0	1.0			1.0	9.0					
Variant_012091			2.0		2.0	13.0	4.0	1.0	1.0		
Variant_012092	1.0		1.0		1.0	20.0	2.0	1.0		1.0	1.0
Variant_012093		1.0	1.0	1.0	2.0	4.0		2.0			
Variant_012095	1.0	1.0	1.0			1.0	1.0				1.0
Variant_012096				1.0		1.0	1.0			1.0	
Variant_012097	2.0	3.0	5.0	9.0	43.0	379.0		4.0	5.0		2.0
Variant_012098	1.0	1.0	2.0	4.0	25.0	244.0	1.0				1.0
Variant_012099	1.0	1.0	2.0	2.0	22.0	123.0	4.0	26.0		8.0	2.0
Variant_012100	1.0	3.0	2.0	2.0	33.0	136.0	7.0	2.0		2.0	
Variant_012101	2.0	4.0	1.0	4.0	52.0	100.0	3.0	4.0	5.0		3.0
Variant_012102	2.0	1.0	1.0	3.0	11.0	70.0				1.0	
Variant_012103		2.0	2.0	2.0	19.0	59.0	2.0	7.0			1.0
Variant_012104	2.0			1.0	14.0	55.0	3.0	1.0			1.0
Variant_012105	1.0	1.0	2.0	2.0	15.0	124.0	2.0	3.0	14.0	1.0	12.0
Variant_012106		2.0		2.0	8.0	55.0					
Variant_012107	2.0	1.0			14.0	76.0	1.0	4.0		1.0	4.0
Variant_012108	1.0	2.0	1.0	2.0	7.0	32.0	1.0				
Variant_012109	3.0	4.0	2.0	1.0	15.0	27.0	3.0	6.0	4.0	2.0	3.0
Variant_012110	1.0		3.0	1.0	4.0	26.0	2.0	1.0	1.0		2.0
Variant_012111			2.0	2.0	6.0	36.0	3.0	7.0	1.0	1.0	5.0
Variant_012112		1.0	2.0	2.0	1.0	11.0	1.0	3.0		2.0	
Variant_012113	2.0	1.0	3.0	2.0	15.0	159.0	1.0	4.0	9.0	3.0	2.0
Variant_012114	1.0		1.0		23.0	81.0					1.0
Variant_012115		2.0		3.0	10.0	44.0	2.0	2.0		6.0	2.0
Variant_012116	1.0				11.0	107.0	2.0	5.0		1.0	
Variant_012117		3.0	4.0		13.0	38.0	3.0	4.0	3.0	1.0	5.0
Variant_012118	1.0			1.0	2.0	9.0	2.0	2.0			
Variant_012119	1.0		2.0	1.0	6.0	20.0	2.0	4.0	1.0	1.0	1.0
Variant_012120	1.0	1.0			7.0	23.0	1.0	1.0		1.0	
Variant_012121	2.0	1.0	1.0	1.0	7.0	45.0		3.0	3.0	4.0	11.0
Variant_012122	1.0		1.0		4.0	14.0				1.0	2.0
Variant_012123			4.0	2.0	5.0	45.0	3.0	4.0	2.0	2.0	4.0
Variant_012124				2.0	7.0	54.0	2.0			5.0	3.0
Variant_012125		1.0		3.0	5.0	24.0		1.0	2.0	3.0	10.0
Variant_012126		1.0	2.0		2.0	13.0					1.0
Variant_012127	1.0					8.0	1.0	1.0		3.0	1.0
Variant_012128					2.0	11.0					
Variant_012129	1.0	1.0	2.0	4.0	14.0	171.0	1.0	2.0	2.0		5.0
Variant_012130	1.0		1.0	1.0	9.0	88.0					1.0
Variant_012131	1.0	2.0		2.0	3.0	102.0	3.0	6.0		3.0	2.0
Variant_012132	4.0			4.0	12.0	89.0	1.0				
Variant_012133	1.0	2.0	1.0	1.0	11.0	52.0	1.0	4.0	1.0	3.0	3.0
Variant_012134		1.0			2.0	16.0		1.0		1.0	1.0
Variant_012135		1.0		1.0	4.0	20.0	2.0	3.0	2.0		1.0
Variant_012136	1.0			1.0	9.0	19.0					1.0
Variant_012137	2.0	1.0	2.0	1.0	6.0	69.0	2.0	1.0	5.0	5.0	9.0
Variant_012138	1.0		3.0		3.0	48.0	1.0			3.0	1.0
Variant_012139		1.0	1.0			45.0	3.0	1.0		2.0	3.0
Variant_012140				1.0	5.0	44.0					2.0
Variant_012141		1.0	1.0	2.0	3.0	11.0	1.0	2.0	1.0	2.0	2.0
Variant_012142						6.0		1.0	2.0		
Variant_012143		2.0	1.0	1.0	1.0	7.0			1.0		1.0
Variant_012144						3.0		1.0		1.0	
Variant_012145	1.0	1.0	3.0	3.0	12.0	64.0	1.0		1.0		3.0
Variant_012146	2.0	1.0			5.0	42.0					
Variant_012147	3.0		2.0		6.0	75.0	1.0	2.0		3.0	2.0
Variant_012148	2.0		2.0		8.0	45.0	2.0	1.0	1.0		
Variant_012149	1.0	1.0	2.0	1.0	5.0	12.0	2.0	2.0			5.0
Variant_012150		1.0	2.0		2.0	4.0					
Variant_012151			1.0		3.0	6.0				2.0	2.0
Variant_012152	1.0	4.0	1.0		6.0	18.0					
Variant_012153	2.0		1.0		4.0	26.0	2.0	1.0		1.0	4.0
Variant_012154		2.0			2.0	9.0	1.0			2.0	1.0
Variant_012155		2.0	4.0	1.0	5.0	23.0	1.0			1.0	2.0
Variant_012156			1.0			8.0					1.0
Variant_012157	1.0	1.0		2.0	2.0	6.0	1.0	1.0			1.0
Variant_012158		1.0	3.0		1.0	5.0		1.0			
Variant_012159	2.0		1.0			2.0		1.0		1.0	
Variant_012160	1.0				2.0	5.0	2.0				1.0
Variant_012161	3.0	5.0	4.0	5.0	41.0	346.0	8.0	9.0	1.0		2.0
Variant_012162		2.0			24.0	248.0	1.0	4.0	1.0	1.0	1.0
Variant_012163	2.0	2.0	2.0	3.0	19.0	167.0	7.0	3.0			
Variant_012164	2.0	4.0	3.0		17.0	154.0	3.0	1.0		1.0	
Variant_012165		3.0	2.0	6.0	31.0	159.0	9.0	6.0	2.0		3.0
Variant_012166	2.0		3.0		17.0	64.0	4.0			2.0	1.0
Variant_012167		5.0	2.0	1.0	15.0	37.0	3.0		1.0		3.0
Variant_012168			1.0	1.0	11.0	46.0	1.0				
Variant_012169	4.0	2.0	3.0	3.0	13.0	167.0	1.0	3.0	3.0	1.0	2.0
Variant_012170	3.0	3.0			1.0	79.0			2.0	1.0	2.0
Variant_012171		3.0	3.0	1.0	9.0	76.0	1.0		1.0	2.0	3.0
Variant_012172	2.0		3.0	1.0	5.0	59.0	3.0				2.0
Variant_012173		5.0	1.0	5.0	10.0	53.0	4.0	5.0	1.0		2.0
Variant_012174					4.0	32.0	3.0	2.0	1.0		
Variant_012175	1.0	1.0	4.0	2.0	6.0	20.0	2.0	1.0		1.0	3.0
Variant_012176		1.0	1.0			12.0	3.0		1.0		
Variant_012177	5.0	1.0	4.0	2.0	27.0	184.0	9.0	1.0	1.0		3.0
Variant_012178	4.0	1.0	2.0		12.0	88.0	3.0	4.0	1.0	1.0	
Variant_012179	3.0		1.0	2.0	12.0	132.0	4.0	3.0		1.0	4.0
Variant_012180			4.0	1.0	11.0	85.0	6.0	1.0		2.0	1.0
Variant_012181	1.0	3.0	2.0		9.0	22.0	2.0	3.0	3.0	1.0	1.0
Variant_012182			3.0		1.0	15.0		1.0			1.0
Variant_012183	1.0	1.0	1.0		3.0	7.0		2.0		1.0	6.0
Variant_012184			1.0	1.0	6.0	13.0				1.0	
Variant_012185	3.0	1.0	3.0		6.0	59.0	2.0		1.0		8.0
Variant_012186			1.0		8.0	28.0	2.0		1.0	2.0	2.0
Variant_012187			1.0		6.0	37.0	2.0				7.0
Variant_012188	1.0	1.0	2.0	1.0	3.0	11.0		2.0		4.0	1.0
Variant_012189		1.0	5.0		4.0	18.0	1.0	3.0			5.0
Variant_012190		4.0	1.0	1.0	2.0	14.0		1.0	1.0	1.0	2.0
Variant_012191	3.0		2.0		1.0	8.0		2.0	1.0	1.0	1.0
Variant_012192			1.0		1.0	5.0	2.0	4.0			2.0
Variant_012193	1.0	1.0	2.0	2.0	16.0	136.0	1.0	6.0	1.0		
Variant_012194	2.0			1.0	7.0	102.0	1.0	1.0		2.0	1.0
Variant_012195	2.0	1.0	1.0	2.0	12.0	81.0	1.0	1.0			
Variant_012196	2.0	1.0			5.0	68.0	8.0		1.0	1.0	
Variant_012197	1.0	3.0	3.0		7.0	39.0		4.0			
Variant_012198				2.0	3.0	35.0	1.0				
Variant_012199			5.0		5.0	22.0	3.0	3.0			2.0
Variant_012200					9.0	17.0	1.0				1.0
Variant_012201	3.0	5.0	3.0	2.0	15.0	85.0	3.0	2.0	4.0	2.0	4.0
Variant_012202		1.0			4.0	22.0	1.0				
Variant_012203					6.0	34.0	3.0	3.0		1.0	1.0
Variant_012204	2.0	1.0			6.0	20.0	2.0				
Variant_012205		2.0	4.0		8.0	15.0	1.0	3.0			1.0
Variant_012206		1.0			1.0	7.0	1.0				
Variant_012207			1.0	1.0	4.0	5.0	1.0	3.0		2.0	2.0
Variant_012208			1.0		6.0	13.0	1.0	3.0		1.0	2.0
Variant_012209	1.0	3.0	5.0	2.0	12.0	104.0	3.0	2.0		3.0	1.0
Variant_012210	1.0			3.0	4.0	41.0		1.0			1.0
Variant_012211	3.0	1.0		1.0	7.0	23.0					
Variant_012212		1.0	1.0		2.0	23.0					
Variant_012213			4.0	1.0	5.0	24.0	1.0	2.0	1.0		3.0
Variant_012214	2.0				5.0	21.0			2.0	3.0	1.0
Variant_012215		1.0		1.0	5.0	12.0		2.0		2.0	1.0
Variant_012216		2.0	1.0		2.0	9.0	1.0				2.0
Variant_012217		1.0	2.0	1.0	1.0	28.0	1.0		1.0	2.0	3.0
Variant_012218			2.0		2.0	19.0		1.0		2.0	1.0
Variant_012219	1.0		1.0		4.0	8.0		1.0		1.0	1.0
Variant_012220						4.0	1.0				1.0
Variant_012221		1.0			3.0	19.0		1.0	1.0	1.0	1.0
Variant_012222		1.0	1.0			2.0				2.0	1.0
Variant_012223	1.0		1.0		2.0	7.0	2.0	2.0			5.0
Variant_012224		1.0				11.0		1.0		1.0	
Variant_012225	9.0	7.0	10.0	23.0	117.0	1219.0	13.0	92.0	8.0	10.0	5.0
Variant_012226	7.0	9.0	7.0	5.0	65.0	580.0	8.0	2.0		3.0	2.0
Variant_012227	7.0	9.0	7.0	10.0	54.0	608.0	14.0	9.0		6.0	4.0
Variant_012228	9.0	7.0	3.0	10.0	60.0	520.0	7.0	2.0		2.0	1.0
Variant_012229	10.0	8.0	14.0	15.0	119.0	673.0	9.0	23.0	3.0	5.0	7.0
Variant_012230	3.0	7.0	8.0	8.0	39.0	387.0	7.0	2.0	1.0		2.0
Variant_012231	1.0	1.0	7.0	5.0	54.0	174.0	3.0	6.0		3.0	4.0
Variant_012232	10.0	5.0	1.0	3.0	38.0	125.0	1.0	2.0		2.0	1.0
Variant_012233	5.0	7.0	14.0	8.0	49.0	688.0	5.0	21.0	11.0	3.0	10.0
Variant_012234	4.0	5.0	2.0	5.0	21.0	317.0	4.0				2.0
Variant_012235	5.0	5.0	13.0	4.0	26.0	262.0	12.0	2.0	1.0	7.0	13.0
Variant_012236	2.0	5.0	5.0	1.0	20.0	198.0	7.0	3.0		1.0	2.0
Variant_012237	7.0	8.0	13.0	6.0	24.0	219.0	4.0	12.0	3.0	2.0	13.0
Variant_012238	3.0	2.0	3.0	6.0	16.0	91.0	5.0	1.0	1.0	3.0	5.0
Variant_012239	1.0	2.0	7.0	1.0	12.0	63.0	6.0	12.0		3.0	6.0
Variant_012240		5.0	3.0	4.0	10.0	65.0	5.0	3.0		4.0	1.0
Variant_012241	2.0	7.0	9.0	8.0	52.0	629.0	7.0	32.0	8.0	10.0	5.0
Variant_012242	5.0	3.0	2.0	4.0	49.0	298.0	3.0	2.0	2.0	2.0	
Variant_012243	3.0	3.0	3.0	1.0	27.0	284.0	13.0	4.0	3.0	10.0	11.0
Variant_012244	4.0	3.0	6.0	3.0	23.0	225.0	7.0	1.0	1.0	4.0	3.0
Variant_012245	3.0	2.0	7.0	4.0	42.0	156.0	3.0	15.0	1.0	6.0	9.0
Variant_012246	2.0	4.0		1.0	24.0	103.0	2.0	4.0	2.0	1.0	4.0
Variant_012247		1.0	7.0	3.0	16.0	55.0	3.0	8.0	1.0	5.0	11.0
Variant_012248	2.0	1.0	2.0		6.0	28.0	1.0	4.0		4.0	4.0
Variant_012249	4.0	4.0	5.0	4.0	34.0	334.0	2.0	10.0	9.0	9.0	20.0
Variant_012250	2.0	6.0	1.0	2.0	15.0	196.0	4.0		1.0	2.0	4.0
Variant_012251	1.0	2.0	6.0	1.0	15.0	88.0		3.0	4.0	12.0	13.0
Variant_012252	2.0	2.0	6.0	2.0	3.0	52.0	3.0		1.0	5.0	3.0
Variant_012253	4.0	2.0	9.0	3.0	12.0	53.0	7.0	10.0	9.0	7.0	14.0
Variant_012254	3.0	3.0	6.0	1.0	4.0	21.0	1.0	2.0	2.0	3.0	7.0
Variant_012255	1.0	1.0	2.0	2.0	5.0	10.0	2.0	5.0		4.0	13.0
Variant_012256	1.0	2.0	3.0		3.0	16.0	5.0	4.0		1.0	5.0
Variant_012257	7.0	3.0	3.0	7.0	68.0	762.0	12.0	15.0	14.0	3.0	4.0
Variant_012258	2.0	6.0	2.0	5.0	34.0	321.0	2.0	1.0		2.0	1.0
Variant_012259	4.0	10.0	2.0	5.0	34.0	303.0	12.0	3.0	5.0	6.0	5.0
Variant_012260	1.0	5.0	3.0	1.0	25.0	249.0	5.0				1.0
Variant_012261	1.0	4.0	6.0	7.0	44.0	298.0		14.0	2.0	4.0	6.0
Variant_012262		1.0	1.0	2.0	13.0	95.0	2.0	3.0			1.0
Variant_012263	2.0	3.0	7.0		24.0	55.0	6.0	7.0		5.0	7.0
Variant_012264	2.0	1.0	2.0	1.0	19.0	46.0	3.0	3.0		1.0	1.0
Variant_012265	6.0	8.0	9.0	8.0	33.0	334.0	3.0	7.0	10.0	9.0	18.0
Variant_012266	2.0	4.0	5.0	1.0	19.0	128.0	1.0	1.0	1.0	2.0	4.0
Variant_012267	3.0	2.0	3.0		13.0	53.0	4.0	1.0	4.0	3.0	22.0
Variant_012268	1.0		3.0		10.0	61.0	7.0	1.0		2.0	7.0
Variant_012269	6.0	3.0	1.0		7.0	59.0	1.0	2.0	2.0	4.0	13.0
Variant_012270	1.0	1.0		2.0	5.0	29.0	1.0	2.0	2.0	4.0	3.0
Variant_012271	1.0	3.0	2.0		12.0	23.0	3.0	4.0		4.0	11.0
Variant_012272		1.0	1.0	1.0	9.0	13.0	2.0	1.0		1.0	5.0
Variant_012273	9.0	3.0	6.0	5.0	29.0	313.0	2.0	12.0	2.0	2.0	5.0
Variant_012274		1.0	3.0	4.0	15.0	165.0		1.0		2.0	2.0
Variant_012275	2.0	1.0	6.0	4.0	19.0	111.0	4.0	1.0	1.0	6.0	9.0
Variant_012276	2.0	1.0	4.0	3.0	11.0	97.0	2.0				
Variant_012277	3.0	2.0	4.0	2.0	18.0	87.0	1.0	9.0	3.0	6.0	8.0
Variant_012278	2.0	4.0		1.0	2.0	51.0	1.0	1.0		1.0	
Variant_012279			1.0	1.0	11.0	23.0	1.0	4.0	2.0	1.0	8.0
Variant_012280	2.0	2.0	5.0		8.0	30.0	1.0	5.0		1.0	
Variant_012281	2.0	5.0	6.0	1.0	11.0	125.0	3.0	6.0	6.0	7.0	9.0
Variant_012282	1.0	1.0	4.0	1.0	7.0	78.0	1.0		3.0	3.0	2.0
Variant_012283		1.0	4.0	1.0	10.0	45.0	2.0	1.0		3.0	9.0
Variant_012284	3.0		4.0	2.0	2.0	27.0	4.0	2.0	3.0	2.0	1.0
Variant_012285	1.0	1.0	2.0	1.0	3.0	14.0	1.0	3.0	1.0	5.0	4.0
Variant_012286					2.0	9.0		3.0		1.0	
Variant_012287	3.0	3.0	4.0	2.0	2.0	11.0			1.0	1.0	8.0
Variant_012288					2.0	8.0	2.0				1.0
Variant_012289	2.0		1.0	1.0	1.0	18.0					
Variant_012290				1.0	1.0	16.0		1.0			
Variant_012291	1.0				2.0	7.0	1.0				
Variant_012292					3.0	5.0					1.0
Variant_012293		1.0			6.0	9.0					
Variant_012294					4.0	2.0		1.0			1.0
Variant_012295			1.0		2.0	5.0					
Variant_012296											1.0
Variant_012297	1.0				2.0	8.0					1.0
Variant_012298						4.0		1.0			
Variant_012299	1.0					2.0	1.0			1.0	
Variant_012300						1.0					3.0
Variant_012301			1.0		3.0	2.0	1.0				
Variant_012302					1.0	3.0					1.0
Variant_012303						4.0	1.0				
Variant_012305			1.0			5.0					1.0
Variant_012306				1.0	4.0	5.0					6.0
Variant_012307					1.0	1.0	1.0				
Variant_012309			1.0		2.0	2.0					2.0
Variant_012310						5.0					
Variant_012311					1.0	5.0					
Variant_012312					1.0	1.0					1.0
Variant_012313		1.0	1.0		1.0	3.0					
Variant_012314		1.0				2.0					5.0
Variant_012315			1.0			4.0					
Variant_012316								1.0			
Variant_012317	1.0	2.0	2.0		1.0	4.0	2.0				4.0
Variant_012318	1.0					1.0					3.0
Variant_012321		1.0	1.0			7.0	1.0	1.0			
Variant_012322	1.0	1.0		1.0	5.0	3.0					1.0
Variant_012323		1.0			2.0	9.0	4.0				
Variant_012324			1.0		1.0						3.0
Variant_012325		1.0		1.0	4.0	2.0					
Variant_012326		1.0		1.0		1.0		1.0			2.0
Variant_012327		1.0			1.0	2.0	2.0				1.0
Variant_012329						1.0					
Variant_012330											2.0
Variant_012331			2.0			1.0					1.0
Variant_012332						1.0					
Variant_012333		2.0				3.0		1.0			
Variant_012334					1.0	1.0					1.0
Variant_012337						2.0					
Variant_012338			2.0	1.0	1.0	2.0		1.0	1.0		5.0
Variant_012339				1.0							
Variant_012340					4.0	3.0		1.0			2.0
Variant_012341						2.0					
Variant_012342					2.0	1.0			1.0	1.0	1.0
Variant_012343					2.0	2.0					
Variant_012344						1.0	1.0				
Variant_012345					3.0	1.0	1.0				
Variant_012346						5.0					2.0
Variant_012348						5.0	1.0			1.0	5.0
Variant_012349				1.0							
Variant_012350						3.0					2.0
Variant_012352						2.0					
Variant_012353			1.0		3.0	19.0	2.0				1.0
Variant_012354					3.0	9.0		1.0			1.0
Variant_012355					1.0	18.0	13.0				2.0
Variant_012356			1.0		4.0	4.0	1.0	1.0			
Variant_012357				1.0	4.0	9.0	1.0	1.0			2.0
Variant_012358					5.0	8.0					1.0
Variant_012359					4.0	4.0					1.0
Variant_012360					1.0	3.0					1.0
Variant_012361	2.0	1.0			4.0	8.0				1.0	
Variant_012362	1.0		1.0			12.0	1.0				1.0
Variant_012363			1.0		1.0	3.0	4.0				1.0
Variant_012364				3.0	1.0	5.0	1.0				
Variant_012365		1.0			2.0	2.0		1.0			2.0
Variant_012366						2.0	2.0	1.0	2.0		1.0
Variant_012367		2.0	2.0		5.0	1.0					1.0
Variant_012368		1.0		1.0				1.0			
Variant_012369		1.0			1.0	14.0					1.0
Variant_012370			1.0		4.0	9.0	1.0				2.0
Variant_012371	2.0		1.0	1.0	1.0	6.0		1.0			2.0
Variant_012372					1.0	6.0		1.0			3.0
Variant_012373					1.0	1.0	1.0				
Variant_012374	1.0				1.0	1.0					1.0
Variant_012375	1.0	1.0						1.0		1.0	1.0
Variant_012377						7.0					
Variant_012378			1.0		2.0	2.0	1.0				
Variant_012379	1.0		2.0		3.0	2.0	1.0			1.0	2.0
Variant_012380											1.0
Variant_012381		2.0	2.0		1.0	4.0			1.0		2.0
Variant_012382						2.0		1.0			1.0
Variant_012383				1.0		1.0					1.0
Variant_012384			1.0					1.0			3.0
Variant_012385						7.0	2.0				1.0
Variant_012386					5.0	10.0					3.0
Variant_012387	1.0		1.0		4.0	8.0	4.0				1.0
Variant_012388					2.0	3.0					3.0
Variant_012389		2.0	3.0		2.0	6.0					2.0
Variant_012390						1.0				3.0	
Variant_012391					2.0	2.0					
Variant_012392	3.0					1.0		2.0			
Variant_012393						5.0	1.0		1.0		1.0
Variant_012394		1.0				3.0		1.0			2.0
Variant_012395			1.0		3.0	1.0	1.0				
Variant_012396					2.0	2.0					2.0
Variant_012397			1.0	1.0	2.0	4.0		1.0			2.0
Variant_012398	1.0		1.0								
Variant_012399					1.0		1.0				2.0
Variant_012400					1.0						
Variant_012401	2.0	1.0	1.0			10.0					4.0
Variant_012402						5.0					1.0
Variant_012403				1.0	1.0	2.0					
Variant_012404		1.0			5.0		1.0				2.0
Variant_012405	1.0				2.0	2.0					1.0
Variant_012406					1.0						
Variant_012407		1.0									
Variant_012408					1.0	1.0					
Variant_012409				1.0	1.0	7.0		1.0			1.0
Variant_012410						1.0					1.0
Variant_012411					1.0	2.0			1.0		2.0
Variant_012412					4.0	8.0					2.0
Variant_012413						3.0					1.0
Variant_012414		1.0									1.0
Variant_012415						9.0					3.0
Variant_012416					1.0						
Variant_012417	1.0			2.0	5.0	29.0	1.0	2.0			
Variant_012418				1.0	5.0	23.0					2.0
Variant_012419				1.0	4.0	12.0	12.0			1.0	
Variant_012420			1.0		1.0	4.0					1.0
Variant_012421		2.0			6.0	9.0					
Variant_012422			1.0		2.0	6.0					2.0
Variant_012423	1.0	1.0	1.0	1.0	1.0	5.0					
Variant_012424					1.0	6.0				1.0	2.0
Variant_012425	1.0	1.0			3.0	9.0		1.0			
Variant_012426					2.0	3.0					
Variant_012427				1.0	2.0	5.0	3.0	1.0			
Variant_012428			1.0		1.0	3.0	1.0			1.0	1.0
Variant_012429					3.0	4.0					
Variant_012430						3.0					4.0
Variant_012431		1.0	1.0	1.0	9.0	4.0	1.0				
Variant_012432			1.0					1.0			1.0
Variant_012433					2.0	11.0		1.0			3.0
Variant_012434	1.0		1.0		3.0	10.0		1.0	1.0	1.0	6.0
Variant_012435		1.0	1.0			16.0	1.0				
Variant_012436	2.0				3.0	7.0				2.0	4.0
Variant_012437					2.0	7.0	1.0			1.0	1.0
Variant_012438					1.0			1.0			1.0
Variant_012439			2.0		3.0	3.0					3.0
Variant_012440						1.0		2.0		1.0	5.0
Variant_012441			4.0	1.0	1.0	7.0					1.0
Variant_012442						7.0		1.0		1.0	7.0
Variant_012443						2.0					1.0
Variant_012444					1.0	3.0	1.0	1.0			3.0
Variant_012445		1.0	2.0	1.0		10.0	2.0		1.0		1.0
Variant_012446		1.0			2.0	4.0		4.0			12.0
Variant_012447						4.0					
Variant_012448								1.0			
Variant_012449			1.0	2.0	2.0	16.0			1.0		2.0
Variant_012450	1.0	2.0	3.0		5.0	7.0		1.0			8.0
Variant_012451						9.0	8.0				
Variant_012452						2.0	1.0				1.0
Variant_012453			3.0	1.0	2.0	10.0		2.0		1.0	1.0
Variant_012454	1.0	1.0			1.0	6.0					2.0
Variant_012455		1.0			3.0	8.0					1.0
Variant_012457	1.0		1.0		3.0	5.0				1.0	1.0
Variant_012458						2.0					1.0
Variant_012459			1.0			4.0					2.0
Variant_012460						1.0					
Variant_012461						1.0		1.0			
Variant_012462						1.0					
Variant_012463			1.0		1.0	1.0	2.0	1.0			
Variant_012464					1.0						
Variant_012465		2.0	2.0		7.0	14.0		1.0			1.0
Variant_012466					1.0	2.0			1.0		
